0.0; 0.0; 0.0
0.0011611480996231221; 3.281175216245947E-4; 3.134404344010583E-4
0.0011611480996222992; 3.2811752162435726E-4; 3.1344043440091217E-4
0.001159997244112983; 3.2961976947949365E-4; 3.1396196958600683E-4
0.001161148099621432; 3.2811752162246544E-4; 3.134404343989962E-4
0.0011611480996209765; 3.2811752161701407E-4; 3.1344043439355325E-4
0.0011599972441123508; 3.2961976947887587E-4; 3.139619695852519E-4
0.001161148099626281; 3.281175216240098E-4; 3.1344043439935043E-4
0.0011611480996216073; 3.281175216224517E-4; 3.13440434398892E-4
0.0011515576118468493; 3.517616890520458E-4; 3.1319063926063014E-4
0.001161148099626564; 3.2811752163061116E-4; 3.1344043440767325E-4
0.0011611480996204068; 3.2811752162552126E-4; 3.134404344018099E-4
0.0011599972441140244; 3.296197694796245E-4; 3.1396196958587185E-4
0.0011611480996189976; 3.281175216181386E-4; 3.134404343948906E-4
0.0011611480996185934; 3.281175216245417E-4; 3.134404344006874E-4
0.0011599972441097494; 3.296197694581417E-4; 3.139619695653235E-4
0.0011611480996255856; 3.2811752162369937E-4; 3.1344043440067196E-4
0.001161148099616287; 3.2811752158081923E-4; 3.1344043435165204E-4
0.0011515576118449854; 3.517616890506423E-4; 3.1319063925910396E-4
0.0011611480996205957; 3.2811752163142973E-4; 3.1344043440787925E-4
0.0011611480996288775; 3.2811752164527174E-4; 3.134404344219264E-4
0.0011599972441014817; 3.2961976948177535E-4; 3.139619695893505E-4
0.001161148099602456; 3.281175216216407E-4; 3.134404343963744E-4
0.0011611480996275073; 3.281175216266979E-4; 3.1344043440611254E-4
0.001159997244112359; 3.296197694756776E-4; 3.1396196958228016E-4
0.0011611480996307345; 3.2811752163782967E-4; 3.1344043441305415E-4
0.0011611480996148544; 3.281175216091323E-4; 3.134404343860603E-4
0.0011515576118471687; 3.5176168905152094E-4; 3.131906392601629E-4
0.001161148099615202; 3.2811752162720015E-4; 3.134404344060683E-4
0.001161148099609085; 3.28117521639134E-4; 3.1344043441559747E-4
0.0011599972441357226; 3.296197695161527E-4; 3.1396196962569194E-4
0.0011611480996248883; 3.2811752162663913E-4; 3.134404344020973E-4
0.001161148099633114; 3.281175216277857E-4; 3.134404344042262E-4
0.0011599972441111938; 3.2961976946980153E-4; 3.139619695782352E-4
0.001161148099637436; 3.2811752158358096E-4; 3.1344043436059763E-4
0.0011611480996251292; 3.281175216002247E-4; 3.134404343786863E-4
0.0011515576118457818; 3.517616890493216E-4; 3.131906392577666E-4
0.001297041800087326; 3.79719806572757E-4; 3.362079922211471E-4
0.0011611480996165091; 3.2811752162993787E-4; 3.134404344073725E-4
0.0011599972441222893; 3.2961976949048047E-4; 3.139619695955292E-4
0.0011611480996223914; 3.2811752164372155E-4; 3.1344043442004465E-4
0.0011611480996369728; 3.2811752162115827E-4; 3.134404343959923E-4
0.001159997244114061; 3.2961976947966376E-4; 3.139619695837025E-4
0.0011611480996185897; 3.281175216211485E-4; 3.1344043439661884E-4
0.0011611480996146146; 3.2811752161463067E-4; 3.1344043439563243E-4
0.001151557611848215; 3.5176168904818545E-4; 3.1319063925673297E-4
0.0011611480996439807; 3.2811752162829053E-4; 3.13440434399404E-4
0.0011611480996079574; 3.2811752163177933E-4; 3.134404344083284E-4
0.0011599972441171166; 3.296197694771037E-4; 3.13961969584881E-4
0.001161148099596355; 3.281175215247544E-4; 3.134404342969196E-4
0.0011611480996117107; 3.2811752160268385E-4; 3.1344043437469594E-4
0.0011599972441143018; 3.29619769483426E-4; 3.139619695895827E-4
0.001161148099627947; 3.2811752162728396E-4; 3.1344043440022934E-4
0.0011611480996088373; 3.2811752161615246E-4; 3.134404343918922E-4
0.001151557611846937; 3.5176168905169387E-4; 3.1319063925996915E-4
0.001161148099629281; 3.2811752160397437E-4; 3.1344043438412866E-4
