0.0; 0.0; 0.0
0.00168016072261661; 0.0012419958128701927; 0.0012382209469953885
0.0016801607226172516; 0.0012419958128714673; 0.0012382209469967178
0.001610853208219516; 0.001240327457827622; 0.0012435224410594177
0.0016801607226189068; 0.0012419958128727922; 0.0012382209469981099
0.0016801607226172883; 0.0012419958128730977; 0.0012382209469984917
0.0016108532082163868; 0.0012403274578229628; 0.0012435224410547604
0.0016801607226106256; 0.001241995812862199; 0.0012382209469872713
0.0016801607226199105; 0.0012419958128757123; 0.0012382209470009765
0.0015099551781640734; 0.0012535324333084064; 0.0012638083655990022
0.0016801607226229387; 0.0012419958128777222; 0.0012382209470027197
0.001680160722592467; 0.001241995812846807; 0.0012382209469719717
0.0016108532082094336; 0.0012403274578141085; 0.0012435224410459254
0.0016801607226258816; 0.0012419958128829145; 0.0012382209470080566
0.0016801607226024388; 0.0012419958128522743; 0.0012382209469776178
0.0016108532082311504; 0.0012403274578414746; 0.00124352244107367
0.0016801607226344768; 0.0012419958128834093; 0.0012382209470085182
0.0016801607225465924; 0.001241995812784317; 0.0012382209469093232
0.0015099551781573874; 0.0012535324332942836; 0.0012638083655850466
0.0016801607226660151; 0.00124199581293234; 0.0012382209470584314
0.0016801607226271287; 0.001241995812882558; 0.0012382209470079865
0.0016108532082765188; 0.0012403274579006762; 0.0012435224411322904
0.0016801607225815313; 0.001241995812818951; 0.0012382209469451633
0.0016801607225413778; 0.001241995812781286; 0.00123822094690638
0.0016108532081959479; 0.0012403274577941182; 0.001243522441025928
0.0016801607226415612; 0.0012419958129025782; 0.001238220947027909
0.0016801607226210715; 0.0012419958128873883; 0.0012382209470129383
0.0015099551781978617; 0.001253532433371907; 0.0012638083656618206
0.0016801607225823223; 0.0012419958128327673; 0.001238220946957965
0.0016801607225152063; 0.0012419958127498193; 0.0012382209468736376
0.0016108532082441751; 0.0012403274578704708; 0.0012435224411022246
0.0016801607226542264; 0.0012419958129149349; 0.0012382209470397179
0.0016801607226386178; 0.0012419958129006865; 0.0012382209470253854
0.0016108532082854193; 0.0012403274579345148; 0.0012435224411654492
0.0016801607224899587; 0.0012419958127138312; 0.0012382209468395852
0.0016801607226603218; 0.001241995812922866; 0.001238220947049664
0.0015099551781410899; 0.0012535324332657066; 0.001263808365556701
0.0017106935330526677; 9.214326379662765E-4; 9.45629938583169E-4
0.0016801607227077233; 0.0012419958129876838; 0.0012382209471137155
